snapshot_row_id,family,start_seconds,start_utc,end_seconds,end_utc,read_seconds,read_utc,write_seconds,write_utc,hfStart_seconds,hfStart_utc,hfEnd_seconds,hfEnd_utc,observedStop,hf_before_read,read_to_hf_hours
952,HPIM,425809.972,2026-07-10T22:16:49.972000+00:00,528061.03,2026-07-12T02:41:01.030000+00:00,467926.363,2026-07-11T09:58:46.363000+00:00,468593.874,2026-07-11T10:09:53.874000+00:00,470380.068,2026-07-11T10:39:40.068000+00:00,528061.03,2026-07-12T02:41:01.030000+00:00,False,False,0.6815847222222268
953,HPIM,426832.075,2026-07-10T22:33:52.075000+00:00,528242.377,2026-07-12T02:44:02.377000+00:00,474604.365,2026-07-11T11:50:04.365000+00:00,474787.418,2026-07-11T11:53:07.418000+00:00,475641.596,2026-07-11T12:07:21.596000+00:00,528242.377,2026-07-12T02:44:02.377000+00:00,False,False,0.28811972222223026
954,HPIM,425341.168,2026-07-10T22:09:01.168000+00:00,528243.589,2026-07-12T02:44:03.589000+00:00,457989.173,2026-07-11T07:13:09.173000+00:00,458879.758,2026-07-11T07:27:59.758000+00:00,461849.056,2026-07-11T08:17:29.056000+00:00,528243.589,2026-07-12T02:44:03.589000+00:00,False,False,1.0721897222222145
955,HPIM,424850.973,2026-07-10T22:00:50.973000+00:00,528372.792,2026-07-12T02:46:12.792000+00:00,487079.203,2026-07-11T15:17:59.203000+00:00,488681.341,2026-07-11T15:44:41.341000+00:00,488580.0,2026-07-11T15:43:00+00:00,528372.792,2026-07-12T02:46:12.792000+00:00,False,False,0.41688805555556124
956,HPIM,425809.704,2026-07-10T22:16:49.704000+00:00,528401.828,2026-07-12T02:46:41.828000+00:00,512860.206,2026-07-11T22:27:40.206000+00:00,495971.322,2026-07-11T17:46:11.322000+00:00,473450.925,2026-07-11T11:30:50.925000+00:00,528401.828,2026-07-12T02:46:41.828000+00:00,False,True,-10.947022500000005
957,HPIM,427903.0,2026-07-10T22:51:43+00:00,528546.0,2026-07-12T02:49:06+00:00,483476.151,2026-07-11T14:17:56.151000+00:00,,,,,,,False,False,
958,HPIM,424850.855,2026-07-10T22:00:50.855000+00:00,528608.0,2026-07-12T02:50:08+00:00,456875.474,2026-07-11T06:54:35.474000+00:00,472826.335,2026-07-11T11:20:26.335000+00:00,473605.943,2026-07-11T11:33:25.943000+00:00,528608.0,2026-07-12T02:50:08+00:00,False,False,4.647352500000012
959,HPIM,429605.294,2026-07-10T23:20:05.294000+00:00,528717.0,2026-07-12T02:51:57+00:00,438247.964,2026-07-11T01:44:07.964000+00:00,438697.933,2026-07-11T01:51:37.933000+00:00,459782.042,2026-07-11T07:43:02.042000+00:00,528717.0,2026-07-12T02:51:57+00:00,False,False,5.981688333333344
960,HPIM,424919.272,2026-07-10T22:01:59.272000+00:00,528804.0,2026-07-12T02:53:24+00:00,468829.406,2026-07-11T10:13:49.406000+00:00,475813.113,2026-07-11T12:10:13.113000+00:00,476234.562,2026-07-11T12:17:14.562000+00:00,528804.0,2026-07-12T02:53:24+00:00,False,False,2.0569877777777665
961,HPIM,424077.245,2026-07-10T21:47:57.245000+00:00,529048.368,2026-07-12T02:57:28.368000+00:00,432191.848,2026-07-11T00:03:11.848000+00:00,432683.248,2026-07-11T00:11:23.248000+00:00,466286.972,2026-07-11T09:31:26.972000+00:00,529048.368,2026-07-12T02:57:28.368000+00:00,False,False,9.47086777777778
962,HPIM,424106.73,2026-07-10T21:48:26.730000+00:00,530765.0,2026-07-12T03:26:05+00:00,449818.74,2026-07-11T04:56:58.740000+00:00,449966.187,2026-07-11T04:59:26.187000+00:00,461562.783,2026-07-11T08:12:42.783000+00:00,530765.0,2026-07-12T03:26:05+00:00,False,False,3.262234166666668
963,HPIM,425392.88,2026-07-10T22:09:52.880000+00:00,537374.0,2026-07-12T05:16:14+00:00,436151.921,2026-07-11T01:09:11.921000+00:00,436646.436,2026-07-11T01:17:26.436000+00:00,472203.958,2026-07-11T11:10:03.958000+00:00,537374.0,2026-07-12T05:16:14+00:00,False,False,10.014454722222226
964,HPIM,427268.878,2026-07-10T22:41:08.878000+00:00,538892.897,2026-07-12T05:41:32.897000+00:00,434469.423,2026-07-11T00:41:09.423000+00:00,437080.087,2026-07-11T01:24:40.087000+00:00,475524.914,2026-07-11T12:05:24.914000+00:00,538892.897,2026-07-12T05:41:32.897000+00:00,False,False,11.40430305555555
965,HPIM,426076.689,2026-07-10T22:21:16.689000+00:00,543330.0,2026-07-12T06:55:30+00:00,473973.315,2026-07-11T11:39:33.315000+00:00,475153.443,2026-07-11T11:59:13.443000+00:00,499174.906,2026-07-11T18:39:34.906000+00:00,543330.0,2026-07-12T06:55:30+00:00,False,False,7.000441944444448
966,HPIM,425077.377,2026-07-10T22:04:37.377000+00:00,546124.508,2026-07-12T07:42:04.508000+00:00,456456.036,2026-07-11T06:47:36.036000+00:00,456768.059,2026-07-11T06:52:48.059000+00:00,457493.34,2026-07-11T07:04:53.340000+00:00,546124.508,2026-07-12T07:42:04.508000+00:00,False,False,0.28814000000000106
967,HPIM,425006.553,2026-07-10T22:03:26.553000+00:00,546172.139,2026-07-12T07:42:52.139000+00:00,450856.428,2026-07-11T05:14:16.428000+00:00,451248.81,2026-07-11T05:20:48.810000+00:00,455119.666,2026-07-11T06:25:19.666000+00:00,546172.139,2026-07-12T07:42:52.139000+00:00,False,False,1.1842327777777812
968,HPIM,425055.0,2026-07-10T22:04:15+00:00,546226.554,2026-07-12T07:43:46.554000+00:00,451329.88,2026-07-11T05:22:09.880000+00:00,451936.637,2026-07-11T05:32:16.637000+00:00,457557.049,2026-07-11T07:05:57.049000+00:00,546226.554,2026-07-12T07:43:46.554000+00:00,False,False,1.729769166666665
969,HPIM,424070.604,2026-07-10T21:47:50.604000+00:00,546510.07,2026-07-12T07:48:30.070000+00:00,489915.776,2026-07-11T16:05:15.776000+00:00,491009.95,2026-07-11T16:23:29.950000+00:00,490824.609,2026-07-11T16:20:24.609000+00:00,546510.07,2026-07-12T07:48:30.070000+00:00,False,False,0.2524536111111067
970,HPIM,425045.0,2026-07-10T22:04:05+00:00,546553.791,2026-07-12T07:49:13.791000+00:00,449407.972,2026-07-11T04:50:07.972000+00:00,449777.593,2026-07-11T04:56:17.593000+00:00,457167.017,2026-07-11T06:59:27.017000+00:00,546553.791,2026-07-12T07:49:13.791000+00:00,False,False,2.155290277777773
971,HPIM,425326.083,2026-07-10T22:08:46.083000+00:00,546628.092,2026-07-12T07:50:28.092000+00:00,431431.179,2026-07-10T23:50:31.179000+00:00,433442.741,2026-07-11T00:24:02.741000+00:00,444252.218,2026-07-11T03:24:12.218000+00:00,546628.092,2026-07-12T07:50:28.092000+00:00,False,False,3.5613997222222196
972,HPIM,424878.171,2026-07-10T22:01:18.171000+00:00,546706.0,2026-07-12T07:51:46+00:00,519717.083,2026-07-12T00:21:57.083000+00:00,520348.294,2026-07-12T00:32:28.294000+00:00,519972.999,2026-07-12T00:26:12.999000+00:00,546706.0,2026-07-12T07:51:46+00:00,False,False,0.07108777777778515
973,HPIM,431634.701,2026-07-10T23:53:54.701000+00:00,546776.447,2026-07-12T07:52:56.447000+00:00,451634.086,2026-07-11T05:27:14.086000+00:00,451800.618,2026-07-11T05:30:00.618000+00:00,475613.1,2026-07-11T12:06:53.100000+00:00,546776.447,2026-07-12T07:52:56.447000+00:00,False,False,6.660837222222213
974,HPIM,425673.367,2026-07-10T22:14:33.367000+00:00,546866.784,2026-07-12T07:54:26.784000+00:00,434635.499,2026-07-11T00:43:55.499000+00:00,441343.074,2026-07-11T02:35:43.074000+00:00,456453.18,2026-07-11T06:47:33.180000+00:00,546866.784,2026-07-12T07:54:26.784000+00:00,False,False,6.06046694444444
975,HPIM,428297.983,2026-07-10T22:58:17.983000+00:00,547003.818,2026-07-12T07:56:43.818000+00:00,450471.037,2026-07-11T05:07:51.037000+00:00,450590.566,2026-07-11T05:09:50.566000+00:00,459019.394,2026-07-11T07:30:19.394000+00:00,547003.818,2026-07-12T07:56:43.818000+00:00,False,False,2.3745436111111
976,HPIM,424988.479,2026-07-10T22:03:08.479000+00:00,547223.451,2026-07-12T08:00:23.451000+00:00,512116.288,2026-07-11T22:15:16.288000+00:00,512243.573,2026-07-11T22:17:23.573000+00:00,513421.736,2026-07-11T22:37:01.736000+00:00,547223.451,2026-07-12T08:00:23.451000+00:00,False,False,0.3626244444444375
977,HPIM,435274.669,2026-07-11T00:54:34.669000+00:00,547268.157,2026-07-12T08:01:08.157000+00:00,538574.85,2026-07-12T05:36:14.850000+00:00,540185.78,2026-07-12T06:03:05.780000+00:00,540841.164,2026-07-12T06:14:01.164000+00:00,547268.157,2026-07-12T08:01:08.157000+00:00,False,False,0.6295316666666703
978,HPIM,424981.442,2026-07-10T22:03:01.442000+00:00,547327.0,2026-07-12T08:02:07+00:00,448357.459,2026-07-11T04:32:37.459000+00:00,448702.913,2026-07-11T04:38:22.913000+00:00,466494.011,2026-07-11T09:34:54.011000+00:00,547327.0,2026-07-12T08:02:07+00:00,True,False,5.037931111111118
979,HPIM,436468.049,2026-07-11T01:14:28.049000+00:00,547789.0,2026-07-12T08:09:49+00:00,499429.717,2026-07-11T18:43:49.717000+00:00,500677.284,2026-07-11T19:04:37.284000+00:00,499641.447,2026-07-11T18:47:21.447000+00:00,547789.0,2026-07-12T08:09:49+00:00,False,False,0.05881388888888372
980,HPIM,431254.179,2026-07-10T23:47:34.179000+00:00,560718.0,2026-07-12T11:45:18+00:00,557677.634,2026-07-12T10:54:37.634000+00:00,558072.138,2026-07-12T11:01:12.138000+00:00,,,,,False,False,
981,HPIM,424900.031,2026-07-10T22:01:40.031000+00:00,562378.982,2026-07-12T12:12:58.982000+00:00,435549.212,2026-07-11T00:59:09.212000+00:00,435816.214,2026-07-11T01:03:36.214000+00:00,458188.602,2026-07-11T07:16:28.602000+00:00,562378.982,2026-07-12T12:12:58.982000+00:00,False,False,6.288719444444449
982,HPIM,424907.462,2026-07-10T22:01:47.462000+00:00,564655.965,2026-07-12T12:50:55.965000+00:00,428284.8,2026-07-10T22:58:04.800000+00:00,428424.479,2026-07-10T23:00:24.479000+00:00,,,,,False,False,
983,HPIM,426507.653,2026-07-10T22:28:27.653000+00:00,571676.152,2026-07-12T14:47:56.152000+00:00,452720.141,2026-07-11T05:45:20.141000+00:00,453337.356,2026-07-11T05:55:37.356000+00:00,471635.717,2026-07-11T11:00:35.717000+00:00,571676.152,2026-07-12T14:47:56.152000+00:00,False,False,5.254326666666667
984,HPIM,427992.138,2026-07-10T22:53:12.138000+00:00,581569.087,2026-07-12T17:32:49.087000+00:00,476913.933,2026-07-11T12:28:33.933000+00:00,477361.967,2026-07-11T12:36:01.967000+00:00,478045.694,2026-07-11T12:47:25.694000+00:00,581569.087,2026-07-12T17:32:49.087000+00:00,False,False,0.31437805555555515
985,HPIM,426871.011,2026-07-10T22:34:31.011000+00:00,585304.592,2026-07-12T18:35:04.592000+00:00,461980.284,2026-07-11T08:19:40.284000+00:00,463542.447,2026-07-11T08:45:42.447000+00:00,465362.215,2026-07-11T09:16:02.215000+00:00,585304.592,2026-07-12T18:35:04.592000+00:00,False,False,0.9394252777777891
986,HPIM,431288.69,2026-07-10T23:48:08.690000+00:00,588031.786,2026-07-12T19:20:31.786000+00:00,443061.202,2026-07-11T03:04:21.202000+00:00,443994.813,2026-07-11T03:19:54.813000+00:00,459991.924,2026-07-11T07:46:31.924000+00:00,588031.786,2026-07-12T19:20:31.786000+00:00,False,False,4.702978333333336
987,HPIM,425257.315,2026-07-10T22:07:37.315000+00:00,588274.247,2026-07-12T19:24:34.247000+00:00,469436.032,2026-07-11T10:23:56.032000+00:00,469806.871,2026-07-11T10:30:06.871000+00:00,471349.169,2026-07-11T10:55:49.169000+00:00,588274.247,2026-07-12T19:24:34.247000+00:00,False,False,0.531426944444441
988,HPIM,425227.0,2026-07-10T22:07:07+00:00,588836.002,2026-07-12T19:33:56.002000+00:00,495868.0,2026-07-11T17:44:28+00:00,495846.961,2026-07-11T17:44:06.961000+00:00,497966.937,2026-07-11T18:19:26.937000+00:00,588836.002,2026-07-12T19:33:56.002000+00:00,False,False,0.583038055555549
989,HPIM,424092.734,2026-07-10T21:48:12.734000+00:00,589084.986,2026-07-12T19:38:04.986000+00:00,446355.714,2026-07-11T03:59:15.714000+00:00,446815.292,2026-07-11T04:06:55.292000+00:00,457503.188,2026-07-11T07:05:03.188000+00:00,589084.986,2026-07-12T19:38:04.986000+00:00,False,False,3.096520555555568
990,HPIM,431326.37,2026-07-10T23:48:46.370000+00:00,589098.831,2026-07-12T19:38:18.831000+00:00,433539.148,2026-07-11T00:25:39.148000+00:00,435810.228,2026-07-11T01:03:30.228000+00:00,456833.215,2026-07-11T06:53:53.215000+00:00,589098.831,2026-07-12T19:38:18.831000+00:00,False,False,6.470574166666678
991,HPIM,427067.822,2026-07-10T22:37:47.822000+00:00,589112.344,2026-07-12T19:38:32.344000+00:00,538722.401,2026-07-12T05:38:42.401000+00:00,539350.411,2026-07-12T05:49:10.411000+00:00,539357.304,2026-07-12T05:49:17.304000+00:00,589112.344,2026-07-12T19:38:32.344000+00:00,False,False,0.17636194444445816
992,HPIM,424080.668,2026-07-10T21:48:00.668000+00:00,589154.632,2026-07-12T19:39:14.632000+00:00,544771.232,2026-07-12T07:19:31.232000+00:00,544967.412,2026-07-12T07:22:47.412000+00:00,545110.186,2026-07-12T07:25:10.186000+00:00,589154.632,2026-07-12T19:39:14.632000+00:00,False,False,0.09415388888889639
993,HPIM,426852.98,2026-07-10T22:34:12.980000+00:00,591905.0,2026-07-12T20:25:05+00:00,497485.428,2026-07-11T18:11:25.428000+00:00,497719.522,2026-07-11T18:15:19.522000+00:00,498710.394,2026-07-11T18:31:50.394000+00:00,591905.0,2026-07-12T20:25:05+00:00,False,False,0.3402683333333213
994,HPIM,428019.439,2026-07-10T22:53:39.439000+00:00,597980.0,2026-07-12T22:06:20+00:00,460914.657,2026-07-11T08:01:54.657000+00:00,461119.625,2026-07-11T08:05:19.625000+00:00,476204.311,2026-07-11T12:16:44.311000+00:00,597963.648,2026-07-12T22:06:03.648000+00:00,True,False,4.247126111111106
995,HPIM,427448.306,2026-07-10T22:44:08.306000+00:00,598616.0,2026-07-12T22:16:56+00:00,513523.222,2026-07-11T22:38:43.222000+00:00,514411.398,2026-07-11T22:53:31.398000+00:00,516772.556,2026-07-11T23:32:52.556000+00:00,598616.0,2026-07-12T22:16:56+00:00,False,False,0.9025927777777704
996,HPIM,432423.0,2026-07-11T00:07:03+00:00,602684.0,2026-07-12T23:24:44+00:00,468143.8,2026-07-11T10:02:23.800000+00:00,469193.249,2026-07-11T10:19:53.249000+00:00,481425.298,2026-07-11T13:43:45.298000+00:00,602684.0,2026-07-12T23:24:44+00:00,False,False,3.689305000000006
997,HPIM,426883.0,2026-07-10T22:34:43+00:00,602976.263,2026-07-12T23:29:36.263000+00:00,439041.995,2026-07-11T01:57:21.995000+00:00,440512.058,2026-07-11T02:21:52.058000+00:00,461471.116,2026-07-11T08:11:11.116000+00:00,602976.263,2026-07-12T23:29:36.263000+00:00,False,False,6.230311388888885
998,HPIM,425729.715,2026-07-10T22:15:29.715000+00:00,609990.69,2026-07-13T01:26:30.690000+00:00,505739.758,2026-07-11T20:28:59.758000+00:00,506534.084,2026-07-11T20:42:14.084000+00:00,507158.661,2026-07-11T20:52:38.661000+00:00,609990.69,2026-07-13T01:26:30.690000+00:00,False,False,0.3941397222222359
999,HPIM,429528.0,2026-07-10T23:18:48+00:00,614991.0,2026-07-13T02:49:51+00:00,444453.0,2026-07-11T03:27:33+00:00,444617.921,2026-07-11T03:30:17.921000+00:00,445697.81,2026-07-11T03:48:17.810000+00:00,614991.0,2026-07-13T02:49:51+00:00,False,False,0.3457805555555549
1000,HPIM,424915.765,2026-07-10T22:01:55.765000+00:00,616108.0,2026-07-13T03:08:28+00:00,430149.176,2026-07-10T23:29:09.176000+00:00,430729.485,2026-07-10T23:38:49.485000+00:00,492846.79,2026-07-11T16:54:06.790000+00:00,613562.393,2026-07-13T02:26:02.393000+00:00,True,False,17.416003888888888
1001,HPIM,426596.758,2026-07-10T22:29:56.758000+00:00,632257.168,2026-07-13T07:37:37.168000+00:00,443640.888,2026-07-11T03:14:00.888000+00:00,444261.492,2026-07-11T03:24:21.492000+00:00,,,,,False,False,
1002,HPIM,426960.625,2026-07-10T22:36:00.625000+00:00,638516.57,2026-07-13T09:21:56.570000+00:00,499725.779,2026-07-11T18:48:45.779000+00:00,501994.681,2026-07-11T19:26:34.681000+00:00,510488.004,2026-07-11T21:48:08.004000+00:00,638516.57,2026-07-13T09:21:56.570000+00:00,False,False,2.989506944444454
1003,HPIM,425290.382,2026-07-10T22:08:10.382000+00:00,646638.143,2026-07-13T11:37:18.143000+00:00,434225.313,2026-07-11T00:37:05.313000+00:00,434440.467,2026-07-11T00:40:40.467000+00:00,458918.268,2026-07-11T07:28:38.268000+00:00,646638.143,2026-07-13T11:37:18.143000+00:00,False,False,6.859154166666655
1004,HPIM,423935.849,2026-07-10T21:45:35.849000+00:00,647724.564,2026-07-13T11:55:24.564000+00:00,427008.4,2026-07-10T22:36:48.400000+00:00,429462.432,2026-07-10T23:17:42.432000+00:00,457264.854,2026-07-11T07:01:04.854000+00:00,647724.564,2026-07-13T11:55:24.564000+00:00,False,False,8.404570555555546
1005,HPIM,429780.0,2026-07-10T23:23:00+00:00,650376.564,2026-07-13T12:39:36.564000+00:00,449941.283,2026-07-11T04:59:01.283000+00:00,450253.517,2026-07-11T05:04:13.517000+00:00,450361.657,2026-07-11T05:06:01.657000+00:00,650376.564,2026-07-13T12:39:36.564000+00:00,False,False,0.11677055555555853
1006,HPIM,426472.106,2026-07-10T22:27:52.106000+00:00,651850.196,2026-07-13T13:04:10.196000+00:00,512664.385,2026-07-11T22:24:24.385000+00:00,521947.271,2026-07-12T00:59:07.271000+00:00,527434.804,2026-07-12T02:30:34.804000+00:00,651850.196,2026-07-13T13:04:10.196000+00:00,False,False,4.102894166666665
1007,HPIM,430397.844,2026-07-10T23:33:17.844000+00:00,652279.103,2026-07-13T13:11:19.103000+00:00,481298.438,2026-07-11T13:41:38.438000+00:00,481696.637,2026-07-11T13:48:16.637000+00:00,482374.322,2026-07-11T13:59:34.322000+00:00,652279.103,2026-07-13T13:11:19.103000+00:00,False,False,0.29885666666665606
1008,HPIM,424965.518,2026-07-10T22:02:45.518000+00:00,652751.0,2026-07-13T13:19:11+00:00,457359.553,2026-07-11T07:02:39.553000+00:00,,,,,,,False,False,
1009,HPIM,426165.658,2026-07-10T22:22:45.658000+00:00,653089.0,2026-07-13T13:24:49+00:00,449161.732,2026-07-11T04:46:01.732000+00:00,449340.009,2026-07-11T04:49:00.009000+00:00,458797.101,2026-07-11T07:26:37.101000+00:00,636899.989,2026-07-13T08:54:59.989000+00:00,True,False,2.6764913888888904
1010,HPIM,426653.605,2026-07-10T22:30:53.605000+00:00,653171.704,2026-07-13T13:26:11.704000+00:00,528636.884,2026-07-12T02:50:36.884000+00:00,532474.145,2026-07-12T03:54:34.145000+00:00,466053.299,2026-07-11T09:27:33.299000+00:00,653171.704,2026-07-13T13:26:11.704000+00:00,False,True,-17.384329166666657
1011,HPIM,424847.669,2026-07-10T22:00:47.669000+00:00,653259.985,2026-07-13T13:27:39.985000+00:00,545010.661,2026-07-12T07:23:30.661000+00:00,545493.773,2026-07-12T07:31:33.773000+00:00,545510.591,2026-07-12T07:31:50.591000+00:00,653259.985,2026-07-13T13:27:39.985000+00:00,False,False,0.13886944444445867
1012,HPIM,425227.182,2026-07-10T22:07:07.182000+00:00,653467.0,2026-07-13T13:31:07+00:00,440735.892,2026-07-11T02:25:35.892000+00:00,442229.407,2026-07-11T02:50:29.407000+00:00,453109.079,2026-07-11T05:51:49.079000+00:00,650303.94,2026-07-13T12:38:23.940000+00:00,True,False,3.4369963888888986
1013,HPIM,424925.105,2026-07-10T22:02:05.105000+00:00,653571.0,2026-07-13T13:32:51+00:00,427915.46,2026-07-10T22:51:55.460000+00:00,428021.548,2026-07-10T22:53:41.548000+00:00,460352.329,2026-07-11T07:52:32.329000+00:00,653571.0,2026-07-13T13:32:51+00:00,False,False,9.01024138888889
1014,HPIM,424856.23,2026-07-10T22:00:56.230000+00:00,653586.287,2026-07-13T13:33:06.287000+00:00,431545.548,2026-07-10T23:52:25.548000+00:00,431875.007,2026-07-10T23:57:55.007000+00:00,457352.0,2026-07-11T07:02:32+00:00,653586.287,2026-07-13T13:33:06.287000+00:00,False,False,7.168458888888886
1015,HPIM,424970.02,2026-07-10T22:02:50.020000+00:00,653589.778,2026-07-13T13:33:09.778000+00:00,446849.3,2026-07-11T04:07:29.300000+00:00,447061.586,2026-07-11T04:11:01.586000+00:00,459633.07,2026-07-11T07:40:33.070000+00:00,653589.778,2026-07-13T13:33:09.778000+00:00,False,False,3.5510472222222274
1016,HPIM,426623.595,2026-07-10T22:30:23.595000+00:00,653646.408,2026-07-13T13:34:06.408000+00:00,438619.885,2026-07-11T01:50:19.885000+00:00,438827.787,2026-07-11T01:53:47.787000+00:00,459829.271,2026-07-11T07:43:49.271000+00:00,653646.408,2026-07-13T13:34:06.408000+00:00,False,False,5.891496111111111
1017,HPIM,425039.679,2026-07-10T22:03:59.679000+00:00,653677.708,2026-07-13T13:34:37.708000+00:00,427266.944,2026-07-10T22:41:06.944000+00:00,427374.654,2026-07-10T22:42:54.654000+00:00,450602.72,2026-07-11T05:10:02.720000+00:00,653677.708,2026-07-13T13:34:37.708000+00:00,False,False,6.482159999999987
1018,HPIM,426526.463,2026-07-10T22:28:46.463000+00:00,653741.228,2026-07-13T13:35:41.228000+00:00,441828.96,2026-07-11T02:43:48.960000+00:00,442611.872,2026-07-11T02:56:51.872000+00:00,456434.287,2026-07-11T06:47:14.287000+00:00,652830.825,2026-07-13T13:20:30.825000+00:00,True,False,4.057035277777775
1019,HPIM,425410.345,2026-07-10T22:10:10.345000+00:00,653757.438,2026-07-13T13:35:57.438000+00:00,613003.495,2026-07-13T02:16:43.495000+00:00,613993.898,2026-07-13T02:33:13.898000+00:00,609384.228,2026-07-13T01:16:24.228000+00:00,653757.438,2026-07-13T13:35:57.438000+00:00,False,True,-1.0053519444444423
1020,HPIM,425000.094,2026-07-10T22:03:20.094000+00:00,653773.459,2026-07-13T13:36:13.459000+00:00,443313.608,2026-07-11T03:08:33.608000+00:00,443596.185,2026-07-11T03:13:16.185000+00:00,455935.656,2026-07-11T06:38:55.656000+00:00,653773.459,2026-07-13T13:36:13.459000+00:00,False,False,3.5061244444444473
1021,HPIM,425237.317,2026-07-10T22:07:17.317000+00:00,653854.0,2026-07-13T13:37:34+00:00,469606.512,2026-07-11T10:26:46.512000+00:00,497488.177,2026-07-11T18:11:28.177000+00:00,498253.52,2026-07-11T18:24:13.520000+00:00,653854.0,2026-07-13T13:37:34+00:00,False,False,7.957502222222231
1022,HPIM,424750.092,2026-07-10T21:59:10.092000+00:00,653904.774,2026-07-13T13:38:24.774000+00:00,450057.829,2026-07-11T05:00:57.829000+00:00,450158.408,2026-07-11T05:02:38.408000+00:00,456213.6,2026-07-11T06:43:33.600000+00:00,653904.774,2026-07-13T13:38:24.774000+00:00,False,False,1.709936388888875
1023,HPIM,428024.817,2026-07-10T22:53:44.817000+00:00,653914.338,2026-07-13T13:38:34.338000+00:00,457136.152,2026-07-11T06:58:56.152000+00:00,457594.79,2026-07-11T07:06:34.790000+00:00,460721.192,2026-07-11T07:58:41.192000+00:00,610686.0,2026-07-13T01:38:06+00:00,True,False,0.9958444444444386
1024,HPIM,428398.109,2026-07-10T22:59:58.109000+00:00,653977.196,2026-07-13T13:39:37.196000+00:00,608598.121,2026-07-13T01:03:18.121000+00:00,607843.399,2026-07-13T00:50:43.399000+00:00,505597.465,2026-07-11T20:26:37.465000+00:00,653977.196,2026-07-13T13:39:37.196000+00:00,False,True,-28.61129333333334
1025,HPIM,425291.276,2026-07-10T22:08:11.276000+00:00,654057.506,2026-07-13T13:40:57.506000+00:00,477740.898,2026-07-11T12:42:20.898000+00:00,477956.929,2026-07-11T12:45:56.929000+00:00,478254.666,2026-07-11T12:50:54.666000+00:00,620325.281,2026-07-13T04:18:45.281000+00:00,True,False,0.14271333333334446
1026,HPIM,431533.0,2026-07-10T23:52:13+00:00,654061.083,2026-07-13T13:41:01.083000+00:00,438395.614,2026-07-11T01:46:35.614000+00:00,441425.329,2026-07-11T02:37:05.329000+00:00,479439.736,2026-07-11T13:10:39.736000+00:00,654061.083,2026-07-13T13:41:01.083000+00:00,False,False,11.401144999999993
1027,HPIM,429856.086,2026-07-10T23:24:16.086000+00:00,654083.0,2026-07-13T13:41:23+00:00,433333.333,2026-07-11T00:22:13.333000+00:00,434051.383,2026-07-11T00:34:11.383000+00:00,489455.615,2026-07-11T15:57:35.615000+00:00,654083.0,2026-07-13T13:41:23+00:00,False,False,15.589522777777779
1028,HPIM,425076.944,2026-07-10T22:04:36.944000+00:00,654098.292,2026-07-13T13:41:38.292000+00:00,490684.722,2026-07-11T16:18:04.722000+00:00,496081.385,2026-07-11T17:48:01.385000+00:00,496064.363,2026-07-11T17:47:44.363000+00:00,654098.292,2026-07-13T13:41:38.292000+00:00,False,False,1.494344722222223
1029,HPIM,428209.547,2026-07-10T22:56:49.547000+00:00,654102.492,2026-07-13T13:41:42.492000+00:00,468225.443,2026-07-11T10:03:45.443000+00:00,468890.583,2026-07-11T10:14:50.583000+00:00,479875.423,2026-07-11T13:17:55.423000+00:00,654102.492,2026-07-13T13:41:42.492000+00:00,False,False,3.2361055555555502
1030,HPIM,426787.0,2026-07-10T22:33:07+00:00,654189.571,2026-07-13T13:43:09.571000+00:00,446256.789,2026-07-11T03:57:36.789000+00:00,447122.24,2026-07-11T04:12:02.240000+00:00,464255.899,2026-07-11T08:57:35.899000+00:00,654189.571,2026-07-13T13:43:09.571000+00:00,False,False,4.999752777777774
1031,HPIM,428209.367,2026-07-10T22:56:49.367000+00:00,654203.829,2026-07-13T13:43:23.829000+00:00,451812.625,2026-07-11T05:30:12.625000+00:00,452180.538,2026-07-11T05:36:20.538000+00:00,457133.566,2026-07-11T06:58:53.566000+00:00,654203.829,2026-07-13T13:43:23.829000+00:00,False,False,1.4780391666666644
1032,HPIM,424754.865,2026-07-10T21:59:14.865000+00:00,654240.69,2026-07-13T13:44:00.690000+00:00,613409.206,2026-07-13T02:23:29.206000+00:00,613512.783,2026-07-13T02:25:12.783000+00:00,613219.739,2026-07-13T02:20:19.739000+00:00,654240.69,2026-07-13T13:44:00.690000+00:00,False,True,-0.05262972222223956
1033,HPIM,427959.688,2026-07-10T22:52:39.688000+00:00,654320.794,2026-07-13T13:45:20.794000+00:00,444324.232,2026-07-11T03:25:24.232000+00:00,445185.134,2026-07-11T03:39:45.134000+00:00,454757.014,2026-07-11T06:19:17.014000+00:00,654320.794,2026-07-13T13:45:20.794000+00:00,False,False,2.8979950000000017
1034,HPIM,424928.213,2026-07-10T22:02:08.213000+00:00,654466.013,2026-07-13T13:47:46.013000+00:00,463203.757,2026-07-11T08:40:03.757000+00:00,463408.75,2026-07-11T08:43:28.750000+00:00,464906.692,2026-07-11T09:08:26.692000+00:00,654466.013,2026-07-13T13:47:46.013000+00:00,False,False,0.47303749999999933
1035,HPIM,425070.544,2026-07-10T22:04:30.544000+00:00,654535.023,2026-07-13T13:48:55.023000+00:00,434334.176,2026-07-11T00:38:54.176000+00:00,434583.342,2026-07-11T00:43:03.342000+00:00,464147.209,2026-07-11T08:55:47.209000+00:00,654535.023,2026-07-13T13:48:55.023000+00:00,False,False,8.281398055555554
